client_id,age,sexe,profession,secteur,duree_emploi_annees,revenu_mensuel_TND,region,contract_id,date_debut,duree_mois,montant_leasing_TND,mensualite_TND,taux_annuel_pourcent,type_bien,valeur_bien_TND,apport_TND,nb_retards_30,nb_retards_60,nb_retards_90,nb_incidents,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,credit_score,collateral_type,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,motifs_contacts,default_flag,recovery_amount_TND,write_off_flag,branch_id,channel,created_at,probabilite_defaut,has_no_default_date
C00610,61,Homme,Agriculteur,Transport,38,7306,Kairouan,L000610,2024-07-06,24,82926,3572.25,8.08,Machine,83697,15954,1,0,1,2,2024-08-23,764.25,8,608,Nantissement,100671,4,10,Demande info,0,0,0,AG003,Mobile,2024-07-06,0.4,1
C00611,59,Homme,Indépendant,Agriculture,15,1873,Siliana,L000611,2023-11-21,12,75400,6471.33,5.47,Immobilier,76928,16943,0,0,0,0,2025-07-12,0.0,3,557,Nantissement,16631,2,13,Renégociation,0,0,0,AG002,Agence,2023-11-21,0.32,1
C00612,21,Femme,Artisan,Transport,32,5984,Kebili,L000612,2022-07-23,48,104525,2351.6,8.25,Voiture,108690,7957,1,0,0,1,2024-08-05,99821.79,30,736,Aucune,19887,2,11,Demande info,0,0,0,AG002,Mobile,2022-07-23,0.0,1
C00613,23,Femme,Commerçant,Commerce,20,3202,Jendouba,L000613,2025-01-19,12,106164,8969.0,10.75,Immobilier,107906,12666,1,2,0,3,2025-01-24,79257.0,9,626,Aucune,25259,1,6,Réclamation,1,25196,1,AG004,Courtier,2025-01-19,0.53,0
C00614,33,Homme,Employé,Commerce,8,5695,Sidi Bouzid,L000614,2022-08-01,36,146774,4130.06,9.3,Machine,148415,10110,1,1,0,2,2024-01-05,88953.22,35,848,Aucune,97932,3,10,Réclamation,0,0,0,AG002,Agence,2022-08-01,0.1,1
C00615,48,Femme,Agriculteur,Agriculture,5,4012,Nabeul,L000615,2022-10-30,12,111732,9436.0,10.83,Immobilier,112824,7344,1,1,0,2,2024-03-13,26808.0,9,640,Caution solidaire,57987,2,16,Renégociation,0,0,0,AG004,Mobile,2022-10-30,0.4,1
C00616,45,Homme,Employé,Services,34,4837,Sousse,L000616,2025-04-03,48,20385,546.69,8.46,Voiture,22490,16462,1,0,0,1,2025-06-21,0.0,27,457,Nantissement,19144,0,8,Renégociation,0,0,0,AG002,Mobile,2025-04-03,0.23,1
C00617,53,Homme,Commerçant,Transport,38,7769,Gafsa,L000617,2021-03-05,24,14336,723.33,5.83,Immobilier,19046,13696,0,1,0,1,2022-09-09,4932.67,4,703,Aucune,44456,4,12,Réclamation,0,0,0,AG002,Courtier,2021-03-05,0.16,1
C00618,58,Femme,Agriculteur,Industrie,21,1951,Kasserine,L000618,2023-01-13,12,70421,5965.42,5.1,Immobilier,74298,1031,0,0,0,0,2025-07-12,16732.25,2,704,Nantissement,120250,2,15,Réclamation,0,0,0,AG001,Courtier,2023-01-13,0.2,1
C00619,26,Homme,Employé,Agriculture,4,3245,Tataouine,L000619,2024-05-24,36,41021,1290.47,7.12,Voiture,45592,18456,2,0,0,2,2025-03-30,38440.06,9,744,Hypothèque,77735,1,2,Autre,0,0,0,AG002,Courtier,2024-05-24,0.12,1
C00620,64,Femme,Cadre,Industrie,22,2756,La Manouba,L000620,2023-10-13,36,139854,4039.83,9.89,Machine,144656,15090,0,1,1,2,2025-03-17,63097.17,17,529,Nantissement,11569,0,4,Autre,1,31650,1,AG004,Mobile,2023-10-13,0.84,0
C00621,52,Homme,Commerçant,Agriculture,16,7823,Tataouine,L000621,2021-12-01,24,122369,5224.71,10.53,Machine,126563,15816,0,1,0,1,2024-01-11,38773.67,14,616,Nantissement,125294,1,16,Demande info,0,0,0,AG004,Mobile,2021-12-01,0.21,1
C00622,41,Femme,Commerçant,Services,11,5358,Kairouan,L000622,2022-10-26,12,54111,4597.25,7.07,Immobilier,56961,17868,0,1,0,1,2022-10-29,3541.25,8,413,Caution solidaire,83731,2,0,Réclamation,0,0,0,AG004,Mobile,2022-10-26,0.48,1
C00623,36,Femme,Commerçant,Services,22,6670,Nabeul,L000623,2023-07-24,48,94402,2073.71,8.47,équipement,99109,10437,2,1,0,3,2023-10-12,3158.83,32,758,Hypothèque,96132,0,8,Demande info,0,0,0,AG003,Agence,2023-07-24,0.22,1
C00624,41,Femme,Cadre,Services,15,6941,La Manouba,L000624,2024-05-22,24,124774,5266.92,7.95,Immobilier,126714,15453,2,0,0,2,2024-09-03,119507.08,4,776,Hypothèque,100497,4,16,Réclamation,0,0,0,AG002,Courtier,2024-05-22,0.0,1
C00625,31,Homme,Cadre,Services,2,4707,La Manouba,L000625,2021-05-26,12,47719,4113.58,7.87,équipement,51845,14258,0,0,0,0,2025-07-12,39491.83,4,642,Caution solidaire,27003,4,12,Demande info,0,0,0,AG001,Agence,2021-05-26,0.19,1
C00626,57,Homme,Artisan,Commerce,29,1607,Sfax,L000626,2025-04-18,60,130695,2340.25,6.62,Immobilier,133077,1550,1,1,0,2,2025-06-11,18363.0,39,544,Aucune,147623,4,14,Autre,1,13850,1,AG001,Courtier,2025-04-18,0.61,0
C00627,56,Femme,Indépendant,Commerce,21,986,Tunis,L000627,2024-01-22,36,139585,4003.36,5.95,Machine,143796,12977,0,1,0,1,2024-05-24,31494.25,21,778,Aucune,114432,3,7,Réclamation,0,0,0,AG003,Mobile,2024-01-22,0.37,1
C00628,55,Femme,Employé,Transport,8,6639,Sousse,L000628,2025-08-05,48,149407,3238.65,6.38,Immobilier,150091,4682,0,0,0,0,2025-07-12,142929.71,21,814,Nantissement,102486,1,7,Réclamation,0,0,0,AG002,Agence,2025-08-05,0.0,1
C00629,39,Homme,Artisan,Industrie,28,5627,Gabès,L000629,2022-05-02,48,109126,2350.46,5.39,Immobilier,109846,14439,0,0,0,0,2025-07-12,38612.25,21,793,Caution solidaire,134940,2,1,Demande info,0,0,0,AG004,Agence,2022-05-02,0.0,1
C00630,40,Homme,Employé,Agriculture,36,6831,Tozeur,L000630,2021-08-15,48,82658,1837.04,6.39,équipement,86346,18213,0,1,1,2,2025-02-12,64287.58,14,725,Aucune,41274,0,9,Demande info,1,17238,1,AG003,Courtier,2021-08-15,0.56,0
C00631,38,Homme,Indépendant,Agriculture,22,6109,Tataouine,L000631,2023-08-17,36,36007,1059.19,5.06,Machine,37600,3751,1,1,1,3,2023-10-30,15882.31,16,502,Hypothèque,38718,1,4,Renégociation,1,11935,1,AG003,Agence,2023-08-17,0.78,0
C00632,61,Femme,Cadre,Commerce,12,6307,Sfax,L000632,2023-04-17,12,111833,9494.42,9.39,équipement,115278,12914,1,1,2,4,2024-05-28,16888.83,2,616,Caution solidaire,41682,2,15,Renégociation,1,6704,1,AG004,Agence,2023-04-17,1.0,0
C00633,34,Homme,Indépendant,Agriculture,31,5324,Kasserine,L000633,2022-08-02,24,123637,5258.54,7.21,Immobilier,126611,10223,1,0,0,1,2023-07-05,39500.33,12,757,Aucune,30653,3,18,Autre,0,0,0,AG003,Mobile,2022-08-02,0.07,1
C00634,35,Homme,Cadre,Commerce,22,7801,Béja,L000634,2021-03-17,12,125721,10667.75,11.81,Voiture,128836,15398,2,1,0,3,2025-04-23,104385.5,9,820,Hypothèque,145213,2,0,Réclamation,0,0,0,AG003,Courtier,2021-03-17,0.09,1
C00635,51,Femme,Indépendant,Transport,16,2107,Sidi Bouzid,L000635,2022-12-09,24,98220,4266.5,6.36,Immobilier,100732,6601,2,0,0,2,2025-02-26,0.0,21,463,Caution solidaire,142609,1,12,Réclamation,0,0,0,AG004,Agence,2022-12-09,0.31,1
C00636,21,Homme,Artisan,Industrie,39,3084,Kasserine,L000636,2022-11-19,48,31393,815.02,7.42,Immobilier,34383,3856,0,1,1,2,2023-12-09,24872.83,20,557,Nantissement,30401,2,3,Demande info,1,20008,1,AG002,Mobile,2022-11-19,0.81,0
C00637,23,Homme,Agriculteur,Transport,20,6113,Gafsa,L000637,2024-01-24,12,62480,5339.67,7.5,équipement,63580,12661,1,0,0,1,2025-02-23,19762.67,9,561,Nantissement,81690,0,6,Autre,0,0,0,AG001,Agence,2024-01-24,0.18,1
C00638,36,Homme,Artisan,Services,1,6206,Le Kef,L000638,2023-11-10,48,122243,2738.73,5.06,Voiture,123903,15591,2,0,0,2,2025-03-02,37342.4,16,417,Hypothèque,100613,3,0,Réclamation,0,0,0,AG001,Mobile,2023-11-10,0.2,1
C00639,43,Femme,Employé,Services,36,5666,Gafsa,L000639,2022-06-09,60,93290,1699.83,10.87,Voiture,98103,6182,0,0,1,1,2024-05-24,16797.5,4,615,Aucune,137702,0,1,Autre,1,15379,1,AG004,Agence,2022-06-09,0.53,0
C00640,31,Femme,Artisan,Services,5,1557,Gafsa,L000640,2021-10-28,48,109263,2358.31,5.22,équipement,112498,7970,1,0,0,1,2023-06-02,50305.19,17,718,Aucune,44293,3,15,Renégociation,0,0,0,AG004,Mobile,2021-10-28,0.19,1
C00641,32,Femme,Commerçant,Transport,17,5031,La Manouba,L000641,2022-05-02,48,145179,3218.56,11.58,Machine,147897,15154,3,0,0,3,2022-06-01,19655.06,16,448,Caution solidaire,13416,3,13,Demande info,0,0,0,AG002,Mobile,2022-05-02,0.34,1
C00642,30,Femme,Employé,Agriculture,29,5687,Le Kef,L000642,2022-11-29,24,10993,648.04,11.24,Voiture,12645,2094,3,1,0,4,2024-03-06,0.0,3,455,Hypothèque,116711,2,4,Réclamation,0,0,0,AG003,Courtier,2022-11-29,0.38,1
C00643,52,Femme,Indépendant,Industrie,21,4654,Médenine,L000643,2025-03-04,60,98650,1740.17,8.75,Voiture,99206,12095,2,1,0,3,2025-07-07,2940.83,53,746,Aucune,115037,0,13,Demande info,0,0,0,AG002,Mobile,2025-03-04,0.23,1
C00644,36,Femme,Employé,Services,32,5066,Béja,L000644,2022-01-27,48,122595,2715.06,8.81,équipement,124299,19416,1,0,0,1,2023-08-11,19422.62,6,457,Nantissement,90935,3,16,Renégociation,0,0,0,AG003,Agence,2022-01-27,0.2,1
C00645,28,Femme,Agriculteur,Services,29,3006,Kairouan,L000645,2023-04-25,48,57066,1381.88,9.58,Machine,61907,13672,0,0,0,0,2025-07-12,409.12,24,554,Hypothèque,139701,3,11,Autre,0,0,0,AG003,Mobile,2023-04-25,0.27,1
C00646,58,Homme,Cadre,Services,16,7144,Ben Arous,L000646,2022-07-19,60,116850,2039.5,7.71,Machine,117493,17932,1,1,1,3,2025-08-01,57704.5,36,454,Nantissement,8360,2,19,Autre,1,54598,1,AG002,Mobile,2022-07-19,0.82,0
C00647,32,Homme,Indépendant,Industrie,31,4358,Tunis,L000647,2021-09-10,60,47942,856.03,9.53,Immobilier,48809,14228,2,1,0,3,2021-10-01,42805.8,39,740,Hypothèque,12011,1,11,Renégociation,0,0,0,AG004,Agence,2021-09-10,0.3,1
C00648,44,Femme,Employé,Services,13,2380,Tataouine,L000648,2024-09-03,12,21138,1813.5,5.31,Immobilier,23120,8559,1,1,0,2,2024-12-13,17511.0,7,418,Caution solidaire,40721,1,2,Renégociation,1,9252,1,AG004,Agence,2024-09-03,0.59,0
C00649,48,Homme,Indépendant,Industrie,9,1761,Ben Arous,L000649,2022-12-30,24,123558,5322.25,5.38,équipement,124673,64,3,0,0,3,2024-03-11,33079.75,10,550,Aucune,36069,4,1,Réclamation,0,0,0,AG002,Mobile,2022-12-30,0.32,1
C00650,28,Homme,Indépendant,Services,35,4647,Ariana,L000650,2022-09-16,60,14190,297.5,8.2,Machine,18328,3299,0,0,0,0,2025-07-12,1100.0,8,758,Aucune,53270,4,14,Réclamation,0,0,0,AG003,Agence,2022-09-16,0.0,1
C00651,48,Femme,Indépendant,Transport,33,7526,Zaghouan,L000651,2024-06-02,60,97259,1753.98,8.85,équipement,101087,4849,2,0,0,2,2025-05-21,35869.58,18,767,Aucune,11227,3,10,Réclamation,0,0,0,AG003,Mobile,2024-06-02,0.0,1
C00652,56,Homme,Cadre,Transport,8,4375,Siliana,L000652,2023-08-14,36,83422,2382.28,11.21,Immobilier,87149,5639,3,1,1,5,2024-06-07,19100.5,8,507,Nantissement,39587,1,9,Réclamation,1,8573,1,AG003,Mobile,2023-08-14,0.81,0
C00653,46,Homme,Artisan,Industrie,27,1675,Sidi Bouzid,L000653,2021-12-16,60,87315,1582.25,5.73,équipement,89403,18419,4,1,0,5,2024-04-13,79403.75,22,446,Aucune,61720,3,17,Réclamation,1,22415,1,AG003,Mobile,2021-12-16,0.56,0
C00654,28,Homme,Indépendant,Transport,10,3218,Sfax,L000654,2025-02-08,24,34086,1528.25,10.76,équipement,37075,11055,2,0,1,3,2025-05-27,23388.25,19,606,Hypothèque,68305,0,1,Autre,1,22566,1,AG002,Agence,2025-02-08,0.57,0
C00655,48,Homme,Commerçant,Industrie,13,4998,Sousse,L000655,2023-11-22,48,130604,2832.92,6.47,Voiture,134107,18612,0,0,0,0,2025-07-12,102274.83,30,762,Nantissement,76028,1,6,Réclamation,0,0,0,AG001,Courtier,2023-11-22,0.09,1
C00656,48,Homme,Agriculteur,Transport,38,1801,Zaghouan,L000656,2020-09-09,48,105814,2302.46,7.76,Voiture,107012,16980,1,0,0,1,2021-06-23,82789.42,16,849,Caution solidaire,53651,1,6,Renégociation,0,0,0,AG004,Courtier,2020-09-09,0.11,1
C00657,57,Femme,Cadre,Transport,18,6044,La Manouba,L000657,2023-05-01,48,124324,2690.08,7.22,Voiture,127647,19990,0,0,3,3,2025-06-12,49001.67,47,834,Nantissement,51332,1,6,Renégociation,1,1132,1,AG004,Mobile,2023-05-01,1.0,0
C00658,61,Femme,Employé,Industrie,14,4184,Ben Arous,L000658,2023-08-31,48,133921,2872.02,7.8,Immobilier,135365,10866,0,0,0,0,2025-07-12,30528.25,38,739,Caution solidaire,68201,4,13,Réclamation,0,0,0,AG001,Mobile,2023-08-31,0.08,1
C00659,56,Femme,Cadre,Agriculture,27,7919,Ariana,L000659,2021-10-24,36,8435,313.31,6.05,équipement,12816,3889,1,1,0,2,2024-11-10,5301.94,21,811,Nantissement,43552,2,1,Renégociation,0,0,0,AG003,Agence,2021-10-24,0.07,1
C00660,47,Homme,Employé,Transport,23,4866,Bizerte,L000660,2020-09-03,60,106505,1900.08,8.52,Voiture,107927,19890,0,0,0,0,2025-07-12,11500.83,34,527,Aucune,123938,2,1,Demande info,0,0,0,AG001,Courtier,2020-09-03,0.1,1
C00661,37,Femme,Cadre,Services,7,3645,La Manouba,L000661,2025-02-25,48,58331,1279.23,10.61,Voiture,60577,15458,3,0,2,5,2025-03-14,13557.98,29,584,Caution solidaire,117230,4,14,Autre,1,2476,1,AG001,Courtier,2025-02-25,1.0,0
C00662,29,Homme,Employé,Agriculture,8,2281,Sfax,L000662,2021-10-07,12,118457,10002.42,8.09,Voiture,123077,17779,2,0,0,2,2025-05-26,68444.92,4,457,Aucune,93758,4,10,Autre,0,0,0,AG001,Courtier,2021-10-07,0.34,1
C00663,53,Homme,Indépendant,Industrie,32,4101,Le Kef,L000663,2022-06-29,48,57389,1336.6,8.43,Immobilier,60742,452,0,0,0,0,2025-07-12,10607.85,39,542,Nantissement,57300,4,9,Réclamation,0,0,0,AG004,Agence,2022-06-29,0.24,1
C00664,40,Homme,Artisan,Agriculture,32,1457,Béja,L000664,2021-03-10,60,58014,1038.9,10.94,Immobilier,60073,10995,1,0,0,1,2022-04-30,19574.7,36,799,Caution solidaire,26951,2,2,Demande info,0,0,0,AG004,Agence,2021-03-10,0.16,1
C00665,33,Homme,Employé,Commerce,18,7825,Nabeul,L000665,2024-05-06,48,35297,878.35,9.94,équipement,36880,2631,2,0,0,2,2024-11-20,0.0,25,496,Hypothèque,20264,3,16,Réclamation,0,0,0,AG001,Agence,2024-05-06,0.05,1
C00666,48,Femme,Employé,Commerce,2,6116,Béja,L000666,2021-08-01,36,48890,1452.06,8.43,équipement,52928,2186,1,0,0,1,2025-03-13,19848.89,5,446,Hypothèque,19121,4,8,Réclamation,0,0,0,AG001,Mobile,2021-08-01,0.16,1
C00667,49,Femme,Commerçant,Transport,9,3580,Siliana,L000667,2023-11-12,24,26322,1207.75,6.8,équipement,27255,5967,0,1,0,1,2024-09-24,10621.25,1,590,Nantissement,84351,3,14,Renégociation,0,0,0,AG001,Agence,2023-11-12,0.47,1
C00668,33,Homme,Employé,Transport,39,1222,Tunis,L000668,2023-04-06,24,40739,1761.46,11.19,Voiture,44165,4348,3,0,0,3,2023-10-14,21362.96,23,539,Caution solidaire,50539,3,13,Autre,0,0,0,AG003,Mobile,2023-04-06,0.34,1
C00669,55,Femme,Commerçant,Services,0,7515,Siliana,L000669,2024-05-16,60,145791,2524.85,9.04,Machine,147380,1459,0,0,0,0,2025-07-12,0.0,31,502,Hypothèque,29218,0,18,Demande info,0,0,0,AG003,Mobile,2024-05-16,0.15,1
C00670,26,Homme,Agriculteur,Agriculture,28,4481,Nabeul,L000670,2024-11-12,24,84553,3636.04,6.55,Immobilier,88010,1942,2,0,1,3,2024-12-16,37284.46,24,630,Aucune,44867,2,16,Renégociation,1,34847,1,AG003,Mobile,2024-11-12,0.59,0
C00671,38,Femme,Indépendant,Commerce,33,5066,Tozeur,L000671,2021-09-29,24,13314,678.75,6.88,Voiture,16426,14896,1,1,1,3,2022-01-10,417.75,18,826,Aucune,1316,3,19,Autre,1,208,1,AG004,Mobile,2021-09-29,0.55,0
C00672,25,Femme,Commerçant,Transport,12,7116,Siliana,L000672,2025-07-08,12,98831,8336.92,10.62,Voiture,103522,14407,3,0,0,3,2025-08-03,0.0,12,739,Nantissement,37972,2,16,Autre,0,0,0,AG002,Agence,2025-07-08,0.0,1
C00673,45,Homme,Artisan,Agriculture,0,3510,Kasserine,L000673,2024-12-26,60,80164,1473.07,5.31,équipement,84423,15622,1,1,0,2,2025-07-08,24187.47,37,812,Aucune,86924,2,15,Réclamation,0,0,0,AG001,Agence,2024-12-26,0.3,1
C00674,22,Femme,Indépendant,Transport,33,1252,Ariana,L000674,2020-10-02,60,112658,1983.63,11.94,équipement,117421,14557,2,2,0,4,2022-05-11,1574.53,37,448,Aucune,92700,0,19,Demande info,1,530,1,AG001,Courtier,2020-10-02,0.74,0
C00675,30,Homme,Commerçant,Transport,28,3197,Kebili,L000675,2022-08-04,24,82028,3549.83,5.91,Voiture,84617,16445,0,0,0,0,2025-07-12,35880.17,1,786,Aucune,129079,2,7,Réclamation,0,0,0,AG002,Courtier,2022-08-04,0.08,1
C00676,50,Femme,Indépendant,Commerce,12,2775,Siliana,L000676,2024-12-14,24,41113,1828.04,10.57,Immobilier,43515,17878,2,0,0,2,2025-03-15,33800.83,23,511,Hypothèque,104082,3,6,Renégociation,0,0,0,AG001,Mobile,2024-12-14,0.26,1
C00677,25,Homme,Indépendant,Commerce,28,2457,Ariana,L000677,2024-10-22,24,122174,5289.58,7.76,Immobilier,125241,17564,1,0,0,1,2025-07-12,5803.17,4,715,Caution solidaire,139151,1,11,Réclamation,0,0,0,AG003,Courtier,2024-10-22,0.13,1
C00678,53,Homme,Indépendant,Transport,38,3341,Béja,L000678,2020-09-22,36,25365,773.58,8.45,Voiture,27863,13093,1,0,0,1,2021-03-12,10666.92,10,721,Nantissement,60887,3,0,Réclamation,0,0,0,AG003,Courtier,2020-09-22,0.12,1
C00679,21,Femme,Agriculteur,Industrie,23,7563,Nabeul,L000679,2021-04-04,48,44029,999.27,11.16,Machine,47643,2788,1,0,0,1,2022-09-25,7055.98,10,486,Caution solidaire,35862,3,11,Autre,0,0,0,AG002,Courtier,2021-04-04,0.09,1
C00680,38,Femme,Artisan,Transport,25,3875,Mahdia,L000680,2020-11-06,36,6737,308.14,7.89,Machine,10231,10400,0,1,0,1,2022-12-14,2423.06,23,781,Caution solidaire,127677,2,5,Autre,0,0,0,AG003,Mobile,2020-11-06,0.25,1
C00681,52,Homme,Cadre,Transport,16,3964,Kairouan,L000681,2023-07-07,60,136042,2341.37,8.76,Immobilier,138552,16489,0,1,0,1,2025-01-06,63459.63,13,681,Caution solidaire,145893,3,15,Renégociation,0,0,0,AG002,Courtier,2023-07-07,0.35,1
C00682,31,Femme,Cadre,Services,6,3766,Tunis,L000682,2024-12-01,12,90474,7634.5,5.35,équipement,92865,3925,1,1,0,2,2025-03-24,0.0,12,726,Hypothèque,73118,1,17,Autre,0,0,0,AG003,Agence,2024-12-01,0.36,1
C00683,41,Femme,Commerçant,Services,12,2853,Sidi Bouzid,L000683,2022-12-04,48,83218,1855.71,5.02,Machine,84548,18292,1,0,0,1,2023-02-01,16412.5,29,651,Aucune,74548,2,18,Autre,0,0,0,AG001,Mobile,2022-12-04,0.23,1
C00684,46,Homme,Indépendant,Services,4,1087,Béja,L000684,2023-03-15,12,133692,11288.0,6.71,Machine,134240,18433,4,2,0,6,2025-03-03,0.0,7,473,Nantissement,104319,4,2,Autre,1,0,0,AG004,Agence,2023-03-15,0.78,0
C00685,45,Homme,Commerçant,Industrie,25,6537,La Manouba,L000685,2023-12-18,60,133411,2329.52,9.76,équipement,138121,14568,1,1,1,3,2024-07-01,44889.37,46,446,Caution solidaire,80066,3,2,Réclamation,1,43489,1,AG003,Mobile,2023-12-18,0.86,0
C00686,42,Femme,Agriculteur,Industrie,2,4017,Gafsa,L000686,2023-07-25,60,5294,224.23,5.85,Machine,6972,12656,0,0,1,1,2023-09-17,1033.57,43,475,Aucune,45221,3,4,Demande info,1,205,1,AG002,Agence,2023-07-25,0.69,0
C00687,47,Homme,Agriculteur,Transport,6,4654,Tataouine,L000687,2021-10-05,12,29596,2648.33,5.8,Voiture,33129,9466,1,0,0,1,2023-06-08,3112.67,2,495,Hypothèque,87189,0,2,Renégociation,0,0,0,AG004,Courtier,2021-10-05,0.26,1
C00688,33,Homme,Employé,Services,38,2247,Gafsa,L000688,2024-07-03,12,103185,8702.75,7.88,Machine,103755,3904,1,1,0,2,2025-03-27,94482.25,4,825,Caution solidaire,105812,4,18,Réclamation,0,0,0,AG001,Mobile,2024-07-03,0.3,1
C00689,53,Homme,Agriculteur,Industrie,0,6809,Kasserine,L000689,2022-06-01,12,16434,1479.5,9.53,équipement,17000,15467,0,2,0,2,2022-10-19,6077.5,6,430,Aucune,92326,4,4,Renégociation,1,3318,1,AG004,Agence,2022-06-01,0.56,0
C00690,54,Femme,Employé,Commerce,16,1407,Nabeul,L000690,2024-05-08,60,63382,1194.37,9.98,Voiture,65659,10419,1,0,1,2,2024-11-03,0.0,4,421,Hypothèque,139972,1,13,Réclamation,1,0,0,AG002,Mobile,2024-05-08,0.81,0
C00691,61,Femme,Artisan,Transport,24,5352,Le Kef,L000691,2022-07-08,24,43098,1852.75,6.25,Machine,45826,16676,3,0,0,3,2025-03-13,13454.0,5,416,Aucune,13891,4,15,Renégociation,0,0,0,AG001,Agence,2022-07-08,0.29,1
C00692,55,Homme,Commerçant,Agriculture,2,2564,Jendouba,L000692,2024-01-30,12,9655,869.58,5.56,Immobilier,11944,10414,3,1,1,5,2025-06-18,6176.67,1,611,Nantissement,108640,0,0,Autre,1,834,1,AG001,Courtier,2024-01-30,0.84,0
C00693,21,Femme,Artisan,Transport,14,2025,Kebili,L000693,2023-12-24,48,88029,1998.94,11.58,Voiture,89141,12165,1,0,0,1,2025-07-24,6072.56,39,547,Aucune,146086,1,16,Renégociation,0,0,0,AG003,Mobile,2023-12-24,0.26,1
C00694,41,Homme,Agriculteur,Agriculture,28,2035,Kebili,L000694,2020-12-05,60,51228,963.8,6.82,Voiture,53614,10683,1,0,0,1,2023-10-25,0.0,36,634,Aucune,72083,4,10,Demande info,0,0,0,AG004,Mobile,2020-12-05,0.17,1
C00695,26,Femme,Artisan,Services,31,1829,Sousse,L000695,2021-11-28,36,8771,307.64,10.97,Immobilier,10893,15442,2,0,1,3,2024-09-27,3233.5,33,791,Nantissement,37964,1,8,Renégociation,0,0,0,AG003,Agence,2021-11-28,0.47,1
C00696,48,Homme,Artisan,Agriculture,25,3471,Sidi Bouzid,L000696,2024-10-22,36,79099,2396.19,11.04,Immobilier,80295,4860,1,0,1,2,2025-04-21,19194.14,10,753,Nantissement,44739,4,3,Demande info,1,4184,1,AG001,Agence,2024-10-22,0.51,0
C00697,37,Homme,Artisan,Services,15,7319,Zaghouan,L000697,2024-07-16,48,125811,2801.06,10.41,Machine,127548,3729,3,3,0,6,2025-07-14,75391.88,35,704,Aucune,116871,4,1,Renégociation,1,72714,1,AG003,Courtier,2024-07-16,0.63,0
C00698,25,Femme,Agriculteur,Commerce,24,4762,Sousse,L000698,2023-02-28,24,67257,2953.38,6.18,Machine,70163,14400,2,3,0,5,2025-03-31,49536.75,10,486,Nantissement,85799,4,8,Autre,1,5168,1,AG003,Agence,2023-02-28,0.71,0
C00699,51,Homme,Indépendant,Agriculture,27,5342,Kasserine,L000699,2021-11-29,12,22558,1982.83,10.75,équipement,23306,8619,1,1,0,2,2025-04-05,16609.5,8,437,Aucune,39459,3,4,Renégociation,0,0,0,AG002,Agence,2021-11-29,0.4,1
C00700,25,Femme,Artisan,Transport,8,5730,Monastir,L000700,2023-07-20,60,63436,1120.27,10.38,équipement,64573,11164,0,1,0,1,2024-07-24,4061.87,5,452,Caution solidaire,7045,4,3,Réclamation,0,0,0,AG003,Agence,2023-07-20,0.37,1
C00701,58,Femme,Employé,Services,0,3977,Bizerte,L000701,2020-08-29,12,112779,9483.25,9.18,Voiture,114228,6110,0,0,0,0,2025-07-12,0.0,7,427,Aucune,43255,3,4,Autre,0,0,0,AG001,Courtier,2020-08-29,0.31,1
C00702,23,Homme,Agriculteur,Transport,28,4522,Kairouan,L000702,2024-10-20,60,129891,2318.85,7.36,Immobilier,132295,6955,0,1,1,2,2025-02-14,71919.75,33,476,Hypothèque,51965,2,17,Autre,1,32654,1,AG003,Courtier,2024-10-20,0.8,0
C00703,43,Homme,Artisan,Industrie,21,5706,Kasserine,L000703,2024-09-19,36,37376,1169.22,6.84,Immobilier,41463,106,1,0,0,1,2024-10-24,0.0,36,812,Nantissement,1237,0,12,Réclamation,0,0,0,AG001,Mobile,2024-09-19,0.0,1
C00704,57,Femme,Indépendant,Services,15,6320,La Manouba,L000704,2022-12-15,12,82924,7026.33,5.85,équipement,84535,4754,0,2,1,3,2025-04-10,75897.67,11,599,Caution solidaire,130811,1,4,Autre,1,70527,1,AG001,Courtier,2022-12-15,0.86,0
C00705,57,Homme,Agriculteur,Agriculture,6,6307,Kasserine,L000705,2024-03-01,48,34332,774.25,8.57,Voiture,35007,11525,0,1,0,1,2024-08-23,30460.75,11,794,Nantissement,52195,1,18,Autre,0,0,0,AG002,Agence,2024-03-01,0.14,1
C00706,30,Homme,Cadre,Services,13,5854,Bizerte,L000706,2025-03-04,24,136001,5764.71,9.1,Voiture,137223,6408,1,0,0,1,2025-05-01,130236.29,12,830,Nantissement,117775,2,2,Réclamation,0,0,0,AG001,Mobile,2025-03-04,0.0,1
C00707,30,Homme,Indépendant,Transport,28,2275,Sfax,L000707,2023-08-17,48,51737,1237.85,7.52,équipement,56079,7635,1,0,0,1,2024-02-27,41834.17,31,572,Nantissement,36326,4,17,Autre,0,0,0,AG001,Courtier,2023-08-17,0.25,1
C00708,39,Homme,Employé,Commerce,18,3696,Nabeul,L000708,2022-03-27,24,135912,5777.0,8.33,équipement,140086,1225,3,0,0,3,2022-09-22,95473.0,16,673,Hypothèque,136365,0,5,Autre,0,0,0,AG002,Courtier,2022-03-27,0.17,1
C00709,37,Homme,Artisan,Services,18,1608,Monastir,L000709,2025-01-15,12,94031,7941.92,7.54,équipement,96478,12196,2,0,1,3,2025-04-20,6669.92,3,449,Hypothèque,25274,2,5,Autre,1,5692,1,AG001,Agence,2025-01-15,0.76,0
