duree_emploi_annees,date_debut,apport_TND,nb_retards_90,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,default_flag,recovery_amount_TND,created_at,ratio_mensualite_revenu,sexe_Homme,profession_Artisan,profession_Cadre,profession_Commerçant,profession_Employé,profession_Indépendant,secteur_Commerce,secteur_Industrie,secteur_Services,secteur_Transport,type_bien_Machine,type_bien_Voiture,type_bien_équipement,collateral_type_Caution solidaire,collateral_type_Hypothèque,collateral_type_Nantissement,motifs_contacts_Demande info,motifs_contacts_Renégociation,motifs_contacts_Réclamation,channel_Courtier,channel_Mobile,region_encoded,nb_retards_total
12,2022-08-06,5349,1,2025-04-17,0.0,25,133479,4,2,1,0,2022-08-06,0.4336152570480929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10,1
3,2025-07-11,7195,0,2025-07-12,35010.64,34,66421,1,7,0,0,2025-07-11,0.4688231858665498,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0
21,2022-03-07,10047,0,2025-07-12,30916.5,19,35411,1,3,0,0,2022-03-07,0.4863323288850624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,0
6,2025-04-03,7750,1,2025-04-23,10334.33,45,124115,1,3,1,9105,2025-04-03,0.34464138286893703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21,1
23,2024-03-30,9399,0,2024-08-15,45210.0,40,99772,4,16,1,30055,2024-03-30,1.7291988795518207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15,0
3,2021-10-29,13686,0,2025-07-12,0.0,8,90121,0,4,0,0,2021-10-29,0.7638837156484215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15,0
27,2024-09-17,8035,0,2025-03-24,0.0,20,123671,1,13,0,0,2024-09-17,0.23557237464522232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0
14,2023-02-28,1507,0,2023-11-14,44455.67,11,111670,1,14,0,0,2023-02-28,7.7507753479125245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0
0,2022-07-25,17387,0,2025-07-12,14865.5,37,104627,1,11,0,0,2022-07-25,0.5536863662960796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,0
2,2023-11-29,14776,0,2024-10-12,86857.38,7,12738,0,12,1,15096,2023-11-29,0.6636108057169782,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,0
13,2023-12-25,17309,0,2025-07-12,10371.71,42,114183,1,17,0,0,2023-12-25,0.18502566825986902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12,0
37,2021-12-29,6583,0,2025-01-23,73299.55,31,15772,0,13,0,0,2021-12-29,0.23242347298631685,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,0
0,2023-09-15,3927,1,2024-06-04,5906.67,7,65270,0,18,1,2703,2023-09-15,1.8486341022161918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22,1
37,2023-08-22,17369,0,2025-07-12,1041.0,11,54979,3,6,0,0,2023-08-22,0.07366071428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21,0
37,2022-02-20,15797,0,2023-08-31,33935.47,9,113585,3,5,1,14106,2022-02-20,0.10644130998702983,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0
20,2025-03-21,4231,0,2025-05-28,35230.4,22,137300,1,4,0,0,2025-03-21,0.16006640841173217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7,0
28,2021-01-21,5302,1,2021-06-24,43886.0,3,24318,2,3,1,355,2021-01-21,1.3008227571115973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20,1
4,2022-04-14,5291,0,2022-08-20,1818.22,29,58458,3,17,0,0,2022-04-14,0.0692610695802185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,0
9,2025-04-09,908,1,2025-04-11,14995.5,22,144867,3,13,1,3472,2025-04-09,0.174416,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
27,2021-02-01,15123,0,2021-10-21,0.0,4,105856,2,15,1,0,2021-02-01,0.3507124334652655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0
20,2021-06-24,12877,0,2025-07-12,42252.08,20,85184,4,19,0,0,2021-06-24,0.8565786094294625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22,0
6,2023-01-18,14239,0,2024-03-29,0.0,7,128789,1,13,0,0,2023-01-18,2.0308435993572576,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18,0
2,2023-09-26,2586,0,2025-07-14,18191.5,5,21747,4,4,0,0,2023-09-26,0.23907814407814407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22,0
19,2023-09-06,9335,1,2023-12-20,9023.3,48,11282,4,10,0,0,2023-09-06,0.08994149908592322,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11,1
18,2024-06-10,15640,0,2025-01-05,4556.33,0,63073,0,11,0,0,2024-06-10,0.4450441902781388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,0
34,2021-09-17,17715,0,2024-10-14,33339.15,24,52900,0,17,0,0,2021-09-17,1.074792013311148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,0
3,2022-12-11,10534,0,2024-04-15,59735.25,23,20929,1,3,0,0,2022-12-11,1.074491733006736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10,0
4,2023-05-01,1806,0,2023-10-12,15960.69,21,35500,2,12,0,0,2023-05-01,0.5197948560930803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11,0
0,2022-07-31,10292,0,2022-11-06,109039.92,12,1872,0,19,0,0,2022-07-31,2.1827684441197954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,0
3,2022-04-03,17189,0,2023-07-24,0.0,16,67505,3,12,0,0,2022-04-03,0.15414019715224533,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,0
11,2025-03-12,10967,0,2025-07-12,51283.96,13,25460,1,3,0,0,2025-03-12,0.9876960985626283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,0
26,2020-09-28,16455,0,2021-08-11,100628.75,33,12155,4,6,0,0,2020-09-28,0.9092273819055244,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
22,2021-11-30,27,0,2024-05-28,3671.08,18,142942,1,1,0,0,2021-11-30,0.5298711960368011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,0
24,2020-12-13,8660,1,2024-02-21,0.0,2,115006,0,17,1,0,2020-12-13,0.10555472123146235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6,1
20,2022-02-07,7055,0,2022-09-28,28568.0,1,93928,2,5,1,8432,2022-02-07,1.2627118644067796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,22,0
23,2023-07-14,9616,0,2025-07-12,100451.0,1,134789,4,15,0,0,2023-07-14,1.679035250463822,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,0
24,2024-01-22,10440,0,2025-04-17,18916.42,5,126075,2,2,0,0,2024-01-22,0.4192016376663255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12,0
31,2024-03-28,3832,1,2024-12-13,2949.33,6,132446,1,14,1,1910,2024-03-28,0.6492415009621553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17,1
31,2023-07-05,15970,0,2023-08-19,0.0,3,115138,2,19,0,0,2023-07-05,0.54800109229929,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,23,0
4,2024-11-01,13107,1,2025-05-28,25611.75,19,144499,2,9,1,24094,2024-11-01,0.3200892857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,1
35,2024-01-28,13777,0,2024-08-18,55320.42,5,64442,1,8,0,0,2024-01-28,0.9955836112434493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13,0
38,2024-07-06,15954,1,2024-08-23,764.25,8,100671,4,10,0,0,2024-07-06,0.48894744045989597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7,1
15,2023-11-21,16943,0,2025-07-12,0.0,3,16631,2,13,0,0,2023-11-21,3.4550613988254137,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,0
32,2022-07-23,7957,0,2024-08-05,99821.79,30,19887,2,11,0,0,2022-07-23,0.39298128342245986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,0
20,2025-01-19,12666,0,2025-01-24,79257.0,9,25259,1,6,1,25196,2025-01-19,2.8010618363522797,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,2022-08-01,10110,0,2024-01-05,88953.22,35,97932,3,10,0,0,2022-08-01,0.7252080772607551,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,0
5,2022-10-30,7344,0,2024-03-13,26808.0,9,57987,2,16,0,0,2022-10-30,2.3519441674975075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15,0
34,2025-04-03,16462,0,2025-06-21,0.0,27,19144,0,8,0,0,2025-04-03,0.11302253462890223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19,0
38,2021-03-05,13696,0,2022-09-09,4932.67,4,44456,4,12,0,0,2021-03-05,0.09310464667267346,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
21,2023-01-13,1031,0,2025-07-12,16732.25,2,120250,2,15,0,0,2023-01-13,3.0576217324449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8,0
4,2024-05-24,18456,0,2025-03-30,38440.06,9,77735,1,2,0,0,2024-05-24,0.3976795069337442,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0
22,2023-10-13,15090,1,2025-03-17,63097.17,17,11569,0,4,1,30055,2023-10-13,1.46583091436865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,1
16,2021-12-01,15816,0,2024-01-11,38773.67,14,125294,1,16,0,0,2021-12-01,0.6678652690783586,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20,0
11,2022-10-26,17868,0,2022-10-29,3541.25,8,83731,2,0,0,0,2022-10-26,0.8580160507652109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7,0
22,2023-07-24,10437,0,2023-10-12,3158.83,32,96132,0,8,0,0,2023-07-24,0.31090104947526237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0
15,2024-05-22,15453,0,2024-09-03,119507.08,4,100497,4,16,0,0,2024-05-22,0.7588128511741824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10,0
2,2021-05-26,14258,0,2025-07-12,39491.83,4,27003,4,12,0,0,2021-05-26,0.8739281920543871,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0
29,2025-04-18,1550,0,2025-06-11,18363.0,39,147623,4,14,1,13850,2025-04-18,1.4562850031113876,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0
21,2024-01-22,12977,0,2024-05-24,31494.25,21,114432,3,7,0,0,2024-01-22,4.060202839756593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22,0
8,2025-08-05,4682,0,2025-07-12,142929.71,21,102486,1,7,0,0,2025-08-05,0.4878219611387257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,0
28,2022-05-02,14439,0,2025-07-12,38612.25,21,134940,2,1,0,0,2022-05-02,0.41771103607606186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0
36,2021-08-15,18213,1,2025-02-12,64287.58,14,41274,0,9,1,17238,2021-08-15,0.2689269506660811,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,1
22,2023-08-17,3751,1,2023-10-30,15882.31,16,38718,1,4,1,11935,2023-08-17,0.17338189556392208,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1
12,2023-04-17,12914,1,2024-05-28,16888.83,2,41682,2,15,1,6704,2023-04-17,1.5053781512605042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,1
31,2022-08-02,10223,0,2023-07-05,39500.33,12,30653,3,18,0,0,2022-08-02,0.9877047332832457,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0
22,2021-03-17,15398,0,2025-04-23,104385.5,9,145213,2,0,0,0,2021-03-17,1.3674849378284835,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
16,2022-12-09,6601,0,2025-02-26,0.0,21,142609,1,12,0,0,2022-12-09,2.024916943521595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,0
39,2022-11-19,3856,1,2023-12-09,24872.83,20,30401,2,3,1,20008,2022-11-19,0.2642736705577172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,1
20,2024-01-24,12661,0,2025-02-23,19762.67,9,81690,0,6,0,0,2024-01-24,0.8734941927040732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
1,2023-11-10,15591,0,2025-03-02,37342.4,16,100613,3,0,0,0,2023-11-10,0.44130357718337093,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11,0
36,2022-06-09,6182,1,2024-05-24,16797.5,4,137702,0,1,1,15379,2022-06-09,0.3000052947405577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
5,2021-10-28,7970,0,2023-06-02,50305.19,17,44293,3,15,0,0,2021-10-28,1.514649967886962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,0
17,2022-05-02,15154,0,2022-06-01,19655.06,16,13416,3,13,0,0,2022-05-02,0.639745577419996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10,0
29,2022-11-29,2094,0,2024-03-06,0.0,3,116711,2,4,0,0,2022-11-29,0.1139511165816775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,2025-03-04,12095,0,2025-07-07,2940.83,53,115037,0,13,0,0,2025-03-04,0.37390846583584014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14,0
32,2022-01-27,19416,0,2023-08-11,19422.62,6,90935,3,16,0,0,2022-01-27,0.5359376233714962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0
29,2023-04-25,13672,0,2025-07-12,409.12,24,139701,3,11,0,0,2023-04-25,0.45970725216234204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0
16,2022-07-19,17932,1,2025-08-01,57704.5,36,8360,2,19,1,30055,2022-07-19,0.28548432250839867,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
31,2021-09-10,14228,0,2021-10-01,42805.8,39,12011,1,11,0,0,2021-09-10,0.19642726021110601,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22,0
13,2024-09-03,8559,0,2024-12-13,17511.0,7,40721,1,2,1,9252,2024-09-03,0.7619747899159663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,0
9,2022-12-30,64,0,2024-03-11,33079.75,10,36069,4,1,0,0,2022-12-30,3.0222884724588304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0
35,2022-09-16,3299,0,2025-07-12,1100.0,8,53270,4,14,0,0,2022-09-16,0.06401979771895847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
33,2024-06-02,4849,0,2025-05-21,35869.58,18,11227,3,10,0,0,2024-06-02,0.23305607228275313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23,0
8,2023-08-14,5639,1,2024-06-07,19100.5,8,39587,1,9,1,8573,2023-08-14,0.5445211428571429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18,1
27,2021-12-16,18419,0,2024-04-13,79403.75,22,61720,3,17,1,22415,2021-12-16,0.9446268656716418,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17,0
10,2025-02-08,11055,1,2025-05-27,23388.25,19,68305,0,1,1,22566,2025-02-08,0.47490677439403356,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1
13,2023-11-22,18612,0,2025-07-12,102274.83,30,76028,1,6,0,0,2023-11-22,0.5668107242897159,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,19,0
38,2020-09-09,16980,0,2021-06-23,82789.42,16,53651,1,6,0,0,2020-09-09,1.2784342032204332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23,0
18,2023-05-01,19990,1,2025-06-12,49001.67,47,51332,1,6,1,1132,2023-05-01,0.44508272667107873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10,1
14,2023-08-31,10866,0,2025-07-12,30528.25,38,68201,4,13,0,0,2023-08-31,0.6864292543021032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0
27,2021-10-24,3889,0,2024-11-10,5301.94,21,43552,2,1,0,0,2021-10-24,0.03956433893168329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0
23,2020-09-03,19890,0,2025-07-12,11500.83,34,123938,2,1,0,0,2020-09-03,0.39048088779284834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0
7,2025-02-25,15458,1,2025-03-14,13557.98,29,117230,4,14,1,2476,2025-02-25,0.3509547325102881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1
8,2021-10-07,17779,0,2025-05-26,68444.92,4,93758,4,10,0,0,2021-10-07,4.38510302498904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0
32,2022-06-29,452,0,2025-07-12,10607.85,39,57300,4,9,0,0,2022-06-29,0.32592050719336746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,0
